2025-07-16 21:10:10,916 - INFO - 成功加载预训练embedding
2025-07-16 21:10:11,046 - INFO - StructMatch系统初始化完成（集成语义增强）
2025-07-16 21:10:11,047 - INFO - 开始加载数据...
2025-07-16 21:10:12,376 - INFO - 成功加载知识图谱: 40559个实体, 11种关系, 86835个三元组
2025-07-16 21:10:12,378 - INFO - 成功加载2条规则
2025-07-16 21:10:12,378 - INFO - 数据加载完成
2025-07-16 21:10:12,389 - INFO - 收集规则第一个谓词对应的anchor: _also_see
2025-07-16 21:10:12,579 - INFO - 收集到 1299 个anchor
2025-07-16 21:10:12,579 - INFO - 开始批量匹配，共1299个anchor
2025-07-16 21:10:12,580 - INFO - 处理第1/1299个anchor
2025-07-16 21:10:12,729 - INFO - 步骤 1: 添加边 ('01974062', '10773394', '_derivationally_related_form'), 当前相似度: 0.1770
2025-07-16 21:11:55,054 - INFO - 步骤 3: 添加边 ('02102484', '02103481', '_also_see'), 当前相似度: 0.9337
2025-07-16 21:11:55,067 - INFO - 匹配成功: anchor ('02103481', '_also_see', '02102484'), 得分: 0.8243
2025-07-16 21:11:55,106 - INFO - 步骤 1: 添加边 ('02425462', '07452699', '_derivationally_related_form'), 当前相似度: 0.0752
2025-07-16 21:11:55,148 - INFO - 步骤 2: 添加边 ('01645421', '01642437', '_hypernym'), 当前相似度: 0.9490
2025-07-16 21:11:55,196 - INFO - 步骤 3: 添加边 ('07452699', '02426171', '_derivationally_related_form'), 当前相似度: 0.9780
2025-07-16 21:11:55,217 - INFO - 匹配成功: anchor ('02425462', '_also_see', '01645421'), 得分: 0.8122
2025-07-16 21:11:55,266 - INFO - 步骤 1: 添加边 ('01770802', '07514345', '_derivationally_related_form'), 当前相似度: 0.2000
2025-07-16 21:11:55,305 - INFO - 步骤 2: 添加边 ('02116118', '07514345', '_derivationally_related_form'), 当前相似度: 0.9346
2025-07-16 21:11:55,348 - INFO - 步骤 3: 添加边 ('07514345', '02116118', '_derivationally_related_form'), 当前相似度: 0.9755
2025-07-16 21:11:55,364 - INFO - 匹配成功: anchor ('01770802', '_also_see', '01761120'), 得分: 0.8331
2025-07-16 21:11:55,418 - INFO - 步骤 1: 添加边 ('01474513', '00696518', '_also_see'), 当前相似度: 0.2642
2025-07-16 21:11:55,467 - INFO - 步骤 2: 添加边 ('00696518', '02564986', '_also_see'), 当前相似度: 0.9382
2025-07-16 21:11:55,511 - INFO - 步骤 3: 添加边 ('00696518', '04641153', '_derivationally_related_form'), 当前相似度: 0.9301
2025-07-16 21:11:55,530 - INFO - 匹配成功: anchor ('02451113', '_also_see', '01474513'), 得分: 0.7966
2025-07-16 21:11:55,577 - INFO - 步骤 1: 添加边 ('01474513', '00696518', '_also_see'), 当前相似度: 0.1979
2025-07-16 21:11:55,628 - INFO - 步骤 2: 添加边 ('00696518', '01474513', '_also_see'), 当前相似度: 0.9597
2025-07-16 21:11:55,672 - INFO - 步骤 3: 添加边 ('01474513', '02443049', '_derivationally_related_form'), 当前相似度: 0.9564
2025-07-16 21:11:55,689 - INFO - 匹配成功: anchor ('02451113', '_also_see', '00696518'), 得分: 0.8113
2025-07-16 21:11:55,737 - INFO - 步骤 1: 添加边 ('02451113', '01474513', '_also_see'), 当前相似度: 0.1755
2025-07-16 21:11:55,783 - INFO - 步骤 2: 添加边 ('01474513', '02443049', '_derivationally_related_form'), 当前相似度: 0.9555
2025-07-16 21:11:55,850 - INFO - 步骤 3: 添加边 ('02443049', '01133281', '_derivationally_related_form'), 当前相似度: 0.9596
2025-07-16 21:11:55,870 - INFO - 匹配成功: anchor ('02451113', '_also_see', '02388145'), 得分: 0.8322
2025-07-16 21:11:55,917 - INFO - 步骤 1: 添加边 ('00696518', '02451113', '_also_see'), 当前相似度: 0.1330
2025-07-16 21:11:55,968 - INFO - 步骤 2: 添加边 ('00696518', '01474513', '_also_see'), 当前相似度: 0.9415
2025-07-16 21:11:56,021 - INFO - 步骤 3: 添加边 ('00696518', '01612053', '_also_see'), 当前相似度: 0.9532
2025-07-16 21:11:56,038 - INFO - 匹配成功: anchor ('01474513', '_also_see', '00696518'), 得分: 0.8020
2025-07-16 21:11:56,095 - INFO - 步骤 1: 添加边 ('01612053', '04906273', '_derivationally_related_form'), 当前相似度: 0.2079
2025-07-16 21:11:56,143 - INFO - 步骤 2: 添加边 ('01612053', '01123148', '_also_see'), 当前相似度: 0.9718
2025-07-16 21:11:56,197 - INFO - 步骤 3: 添加边 ('01612053', '02542795', '_derivationally_related_form'), 当前相似度: 0.9522
2025-07-16 21:11:56,215 - INFO - 匹配成功: anchor ('01474513', '_also_see', '01612053'), 得分: 0.8196
2025-07-16 21:11:56,262 - INFO - 步骤 1: 添加边 ('01474513', '00696518', '_also_see'), 当前相似度: 0.1705
2025-07-16 21:11:56,306 - INFO - 步骤 2: 添加边 ('00696518', '02564986', '_also_see'), 当前相似度: 0.9620
2025-07-16 21:11:56,348 - INFO - 步骤 3: 添加边 ('01612053', '00696518', '_also_see'), 当前相似度: 0.9750
2025-07-16 21:11:56,366 - INFO - 匹配成功: anchor ('01474513', '_also_see', '02451113'), 得分: 0.8220
2025-07-16 21:11:56,416 - INFO - 步骤 1: 添加边 ('01073822', '15010703', '_derivationally_related_form'), 当前相似度: 0.2020
2025-07-16 21:11:56,458 - INFO - 步骤 2: 添加边 ('14712036', '15010703', '_hypernym'), 当前相似度: 0.9523
2025-07-16 21:11:56,500 - INFO - 步骤 3: 添加边 ('15010703', '14818238', '_hypernym'), 当前相似度: 0.9630
2025-07-16 21:11:56,518 - INFO - 匹配成功: anchor ('01073822', '_also_see', '02395115'), 得分: 0.7905
2025-07-16 21:11:56,555 - INFO - 步骤 1: 添加边 ('01372556', '01370561', '_hypernym'), 当前相似度: 0.1677
2025-07-16 21:11:56,598 - INFO - 步骤 2: 添加边 ('02401809', '02404224', '_hypernym'), 当前相似度: 0.9399
2025-07-16 21:11:56,644 - INFO - 步骤 3: 添加边 ('02401809', '00206927', '_derivationally_related_form'), 当前相似度: 0.9577
2025-07-16 21:11:56,663 - INFO - 匹配成功: anchor ('01372556', '_also_see', '02401809'), 得分: 0.8021
2025-07-16 21:11:56,705 - INFO - 步骤 1: 添加边 ('00779374', '00780575', '_similar_to'), 当前相似度: 0.1713
2025-07-16 21:11:56,743 - INFO - 步骤 2: 添加边 ('00780575', '00779374', '_similar_to'), 当前相似度: 0.9392
2025-07-16 21:11:56,786 - INFO - 步骤 3: 添加边 ('01837744', '00779374', '_also_see'), 当前相似度: 0.9306
2025-07-16 21:11:56,802 - INFO - 匹配成功: anchor ('00779374', '_also_see', '00428404'), 得分: 0.7940
2025-07-16 21:11:56,847 - INFO - 步骤 1: 添加边 ('04702688', '00779374', '_derivationally_related_form'), 当前相似度: 0.2319
2025-07-16 21:11:56,889 - INFO - 步骤 2: 添加边 ('00779374', '00428404', '_also_see'), 当前相似度: 0.9607
2025-07-16 21:11:56,927 - INFO - 步骤 3: 添加边 ('04702688', '04701460', '_hypernym'), 当前相似度: 0.9662
2025-07-16 21:11:56,942 - INFO - 匹配成功: anchor ('00779374', '_also_see', '01837744'), 得分: 0.8219
2025-07-16 21:11:56,991 - INFO - 步骤 1: 添加边 ('04831727', '01111016', '_derivationally_related_form'), 当前相似度: 0.2405
2025-07-16 21:11:57,031 - INFO - 步骤 2: 添加边 ('01111016', '04831727', '_derivationally_related_form'), 当前相似度: 0.9761
2025-07-16 21:11:57,065 - INFO - 步骤 3: 添加边 ('02099019', '00638981', '_also_see'), 当前相似度: 0.9455
2025-07-16 21:11:57,082 - INFO - 匹配成功: anchor ('01111016', '_also_see', '02099019'), 得分: 0.8251
2025-07-16 21:11:57,123 - INFO - 步骤 1: 添加边 ('02213690', '02212825', '_hypernym'), 当前相似度: 0.1348
2025-07-16 21:11:57,161 - INFO - 步骤 2: 添加边 ('02213690', '10785695', '_derivationally_related_form'), 当前相似度: 0.9650
2025-07-16 21:11:57,211 - INFO - 步骤 3: 添加边 ('02313250', '02213690', '_hypernym'), 当前相似度: 0.9577
2025-07-16 21:11:57,232 - INFO - 匹配成功: anchor ('02202384', '_also_see', '02213690'), 得分: 0.8207
2025-07-16 21:11:57,289 - INFO - 步骤 1: 添加边 ('02283324', '00810598', '_derivationally_related_form'), 当前相似度: 0.1946
2025-07-16 21:11:57,335 - INFO - 步骤 2: 添加边 ('02202384', '02283716', '_verb_group'), 当前相似度: 0.9410
2025-07-16 21:11:57,383 - INFO - 步骤 3: 添加边 ('02283324', '02202384', '_hypernym'), 当前相似度: 0.9582
2025-07-16 21:11:57,400 - INFO - 匹配成功: anchor ('02202384', '_also_see', '02283324'), 得分: 0.8023
2025-07-16 21:11:57,448 - INFO - 步骤 1: 添加边 ('01074650', '10112591', '_derivationally_related_form'), 当前相似度: 0.2013
2025-07-16 21:11:57,516 - INFO - 步骤 2: 添加边 ('13931145', '10112591', '_derivationally_related_form'), 当前相似度: 0.9219
2025-07-16 21:11:57,591 - INFO - 步骤 3: 添加边 ('10112591', '01074650', '_derivationally_related_form'), 当前相似度: 0.9651
2025-07-16 21:11:57,615 - INFO - 匹配成功: anchor ('02530861', '_also_see', '01074650'), 得分: 0.8107
2025-07-16 21:11:57,666 - INFO - 步骤 1: 添加边 ('00853776', '04626280', '_derivationally_related_form'), 当前相似度: 0.2158
2025-07-16 21:11:57,721 - INFO - 步骤 2: 添加边 ('04627000', '04626280', '_hypernym'), 当前相似度: 0.9759
2025-07-16 21:11:57,775 - INFO - 步骤 3: 添加边 ('04628850', '04626280', '_hypernym'), 当前相似度: 0.9608
2025-07-16 21:11:57,794 - INFO - 匹配成功: anchor ('02530861', '_also_see', '00853776'), 得分: 0.8270
2025-07-16 21:11:57,841 - INFO - 步骤 1: 添加边 ('01074650', '10112591', '_derivationally_related_form'), 当前相似度: 0.2124
2025-07-16 21:11:57,879 - INFO - 步骤 2: 添加边 ('01459422', '01246579', '_also_see'), 当前相似度: 0.9687
2025-07-16 21:11:57,922 - INFO - 步骤 3: 添加边 ('01459422', '01463965', '_also_see'), 当前相似度: 0.9715
2025-07-16 21:11:57,942 - INFO - 匹配成功: anchor ('01074650', '_also_see', '01246579'), 得分: 0.8301
2025-07-16 21:11:57,990 - INFO - 步骤 1: 添加边 ('01246579', '01074650', '_also_see'), 当前相似度: 0.1541
2025-07-16 21:11:58,033 - INFO - 步骤 2: 添加边 ('01740892', '01246579', '_also_see'), 当前相似度: 0.9450
2025-07-16 21:11:58,075 - INFO - 步骤 3: 添加边 ('01459422', '01246579', '_also_see'), 当前相似度: 0.9539
2025-07-16 21:11:58,095 - INFO - 匹配成功: anchor ('01074650', '_also_see', '02257141'), 得分: 0.8197
2025-07-16 21:11:58,147 - INFO - 步骤 1: 添加边 ('01246579', '01074650', '_also_see'), 当前相似度: 0.1663
2025-07-16 21:11:58,193 - INFO - 步骤 2: 添加边 ('01246579', '01740892', '_also_see'), 当前相似度: 0.9279
2025-07-16 21:11:58,238 - INFO - 步骤 3: 添加边 ('01740892', '01246579', '_also_see'), 当前相似度: 0.8972
2025-07-16 21:11:58,257 - INFO - 匹配成功: anchor ('01074650', '_also_see', '02530861'), 得分: 0.7865
2025-07-16 21:11:58,303 - INFO - 步骤 1: 添加边 ('00006238', '13477934', '_derivationally_related_form'), 当前相似度: 0.2096
2025-07-16 21:11:58,348 - INFO - 步骤 2: 添加边 ('00005815', '00006238', '_hypernym'), 当前相似度: 0.9496
2025-07-16 21:11:58,403 - INFO - 步骤 3: 添加边 ('00101956', '00006238', '_hypernym'), 当前相似度: 0.9250
2025-07-16 21:11:58,420 - INFO - 匹配成功: anchor ('00005815', '_also_see', '00006238'), 得分: 0.8088
2025-07-16 21:11:58,468 - INFO - 步骤 1: 添加边 ('14359174', '00005815', '_derivationally_related_form'), 当前相似度: 0.1514
2025-07-16 21:11:58,507 - INFO - 步骤 2: 添加边 ('00005815', '14359174', '_derivationally_related_form'), 当前相似度: 0.9394
2025-07-16 21:11:58,550 - INFO - 步骤 3: 添加边 ('02200341', '02199590', '_hypernym'), 当前相似度: 0.9417
2025-07-16 21:11:58,567 - INFO - 匹配成功: anchor ('00005815', '_also_see', '02200341'), 得分: 0.7966
2025-07-16 21:11:58,615 - INFO - 步骤 1: 添加边 ('02062670', '04742535', '_derivationally_related_form'), 当前相似度: 0.2591
2025-07-16 21:11:58,652 - INFO - 步骤 2: 添加边 ('04743024', '04742535', '_hypernym'), 当前相似度: 0.9285
2025-07-16 21:11:58,697 - INFO - 步骤 3: 添加边 ('02062670', '02507968', '_also_see'), 当前相似度: 0.9383
2025-07-16 21:11:58,713 - INFO - 匹配成功: anchor ('02507968', '_also_see', '02062670'), 得分: 0.8161
2025-07-16 21:11:58,756 - INFO - 步骤 1: 添加边 ('01409581', '04743605', '_derivationally_related_form'), 当前相似度: 0.1621
2025-07-16 21:11:58,805 - INFO - 步骤 2: 添加边 ('01409581', '02062670', '_also_see'), 当前相似度: 0.9233
2025-07-16 21:11:58,855 - INFO - 步骤 3: 添加边 ('04743605', '01409581', '_derivationally_related_form'), 当前相似度: 0.9491
2025-07-16 21:11:58,872 - INFO - 匹配成功: anchor ('02062670', '_also_see', '01409581'), 得分: 0.8191
2025-07-16 21:11:58,920 - INFO - 步骤 1: 添加边 ('00889831', '00503982', '_also_see'), 当前相似度: 0.1960
2025-07-16 21:11:58,969 - INFO - 步骤 2: 添加边 ('04746842', '00503982', '_derivationally_related_form'), 当前相似度: 0.9403
2025-07-16 21:11:59,012 - INFO - 步骤 3: 添加边 ('00889831', '09626238', '_derivationally_related_form'), 当前相似度: 0.9532
2025-07-16 21:11:59,029 - INFO - 匹配成功: anchor ('02062670', '_also_see', '00889831'), 得分: 0.8110
2025-07-16 21:11:59,089 - INFO - 步骤 1: 添加边 ('02507968', '04740173', '_derivationally_related_form'), 当前相似度: 0.1565
2025-07-16 21:11:59,126 - INFO - 步骤 2: 添加边 ('04740173', '04739932', '_hypernym'), 当前相似度: 0.9551
2025-07-16 21:11:59,168 - INFO - 步骤 3: 添加边 ('04739932', '02505716', '_derivationally_related_form'), 当前相似度: 0.9586
2025-07-16 21:11:59,188 - INFO - 匹配成功: anchor ('02062670', '_also_see', '02507968'), 得分: 0.8271
2025-07-16 21:11:59,233 - INFO - 步骤 1: 添加边 ('04757864', '00740336', '_derivationally_related_form'), 当前相似度: 0.2203
2025-07-16 21:11:59,276 - INFO - 步骤 2: 添加边 ('04757864', '00701479', '_derivationally_related_form'), 当前相似度: 0.9513
2025-07-16 21:11:59,321 - INFO - 步骤 3: 添加边 ('00550777', '04758181', '_derivationally_related_form'), 当前相似度: 0.9363
2025-07-16 21:11:59,342 - INFO - 匹配成功: anchor ('00740336', '_also_see', '00550777'), 得分: 0.8016
2025-07-16 21:11:59,384 - INFO - 步骤 1: 添加边 ('00740336', '00550777', '_also_see'), 当前相似度: 0.1860
2025-07-16 21:11:59,418 - INFO - 步骤 2: 添加边 ('04758181', '00550777', '_derivationally_related_form'), 当前相似度: 0.9651
2025-07-16 21:11:59,459 - INFO - 步骤 3: 添加边 ('00550777', '00740336', '_also_see'), 当前相似度: 0.9707
2025-07-16 21:11:59,472 - INFO - 匹配成功: anchor ('00740336', '_also_see', '00336168'), 得分: 0.8226
2025-07-16 21:11:59,513 - INFO - 步骤 1: 添加边 ('04758181', '00550777', '_derivationally_related_form'), 当前相似度: 0.2517
2025-07-16 21:11:59,550 - INFO - 步骤 2: 添加边 ('00740336', '00550777', '_also_see'), 当前相似度: 0.9569
2025-07-16 21:11:59,583 - INFO - 步骤 3: 添加边 ('00550777', '04758181', '_derivationally_related_form'), 当前相似度: 0.9710
2025-07-16 21:11:59,595 - INFO - 匹配成功: anchor ('00550777', '_also_see', '00740336'), 得分: 0.8172
2025-07-16 21:11:59,634 - INFO - 步骤 1: 添加边 ('00506299', '07553741', '_derivationally_related_form'), 当前相似度: 0.1907
2025-07-16 21:11:59,671 - INFO - 步骤 2: 添加边 ('00506299', '02374914', '_also_see'), 当前相似度: 0.9134
2025-07-16 21:11:59,715 - INFO - 步骤 3: 添加边 ('07553741', '00506299', '_derivationally_related_form'), 当前相似度: 0.9647
2025-07-16 21:11:59,727 - INFO - 匹配成功: anchor ('02374914', '_also_see', '00506299'), 得分: 0.8210
2025-07-16 21:11:59,771 - INFO - 步骤 1: 添加边 ('01372049', '01156112', '_also_see'), 当前相似度: 0.2333
2025-07-16 21:11:59,811 - INFO - 步骤 2: 添加边 ('01372049', '01133876', '_also_see'), 当前相似度: 0.9685
2025-07-16 21:11:59,864 - INFO - 步骤 3: 添加边 ('01372049', '00638981', '_also_see'), 当前相似度: 0.9705
2025-07-16 21:11:59,884 - INFO - 匹配成功: anchor ('02374914', '_also_see', '01372049'), 得分: 0.8285
2025-07-16 21:11:59,934 - INFO - 步骤 1: 添加边 ('00494907', '00740577', '_derivationally_related_form'), 当前相似度: 0.2075
2025-07-16 21:11:59,972 - INFO - 步骤 2: 添加边 ('06252743', '00740577', '_derivationally_related_form'), 当前相似度: 0.9668
2025-07-16 21:12:00,024 - INFO - 步骤 3: 添加边 ('00740577', '09610660', '_derivationally_related_form'), 当前相似度: 0.9746
2025-07-16 21:12:00,044 - INFO - 匹配成功: anchor ('02383831', '_also_see', '00494907'), 得分: 0.8089
2025-07-16 21:12:00,105 - INFO - 步骤 1: 添加边 ('00548781', '07090108', '_derivationally_related_form'), 当前相似度: 0.1952
2025-07-16 21:12:00,151 - INFO - 步骤 2: 添加边 ('07090108', '07089751', '_hypernym'), 当前相似度: 0.9660
2025-07-16 21:12:00,204 - INFO - 步骤 3: 添加边 ('07090108', '00548781', '_derivationally_related_form'), 当前相似度: 0.9767
2025-07-16 21:12:00,221 - INFO - 匹配成功: anchor ('02383831', '_also_see', '00548781'), 得分: 0.8273
2025-07-16 21:12:00,276 - INFO - 步骤 1: 添加边 ('04763293', '00493460', '_derivationally_related_form'), 当前相似度: 0.2153
2025-07-16 21:12:00,324 - INFO - 步骤 2: 添加边 ('04763650', '04763293', '_hypernym'), 当前相似度: 0.9584
2025-07-16 21:12:00,389 - INFO - 步骤 3: 添加边 ('04763925', '04763293', '_hypernym'), 当前相似度: 0.9577
2025-07-16 21:12:00,414 - INFO - 匹配成功: anchor ('02109678', '_also_see', '00493460'), 得分: 0.8177
2025-07-16 21:12:00,461 - INFO - 步骤 1: 添加边 ('00727564', '01061489', '_also_see'), 当前相似度: 0.2163
2025-07-16 21:12:00,502 - INFO - 步骤 2: 添加边 ('00727564', '02109678', '_also_see'), 当前相似度: 0.9260
2025-07-16 21:12:00,538 - INFO - 步骤 3: 添加边 ('00493460', '02109678', '_also_see'), 当前相似度: 0.9222
2025-07-16 21:12:00,562 - INFO - 匹配成功: anchor ('02109678', '_also_see', '00727564'), 得分: 0.7813
2025-07-16 21:12:00,607 - INFO - 步骤 1: 添加边 ('04763293', '00493460', '_derivationally_related_form'), 当前相似度: 0.1786
2025-07-16 21:12:00,650 - INFO - 步骤 2: 添加边 ('00493460', '04763293', '_derivationally_related_form'), 当前相似度: 0.9529
2025-07-16 21:12:00,688 - INFO - 步骤 3: 添加边 ('04763293', '02698178', '_derivationally_related_form'), 当前相似度: 0.9425
2025-07-16 21:12:00,704 - INFO - 匹配成功: anchor ('00493460', '_also_see', '02109678'), 得分: 0.8120
2025-07-16 21:12:00,737 - INFO - 步骤 1: 添加边 ('01629589', '02525447', '_verb_group'), 当前相似度: 0.1342
2025-07-16 21:12:00,777 - INFO - 步骤 2: 添加边 ('01629589', '01644050', '_also_see'), 当前相似度: 0.9411
2025-07-16 21:12:00,824 - INFO - 步骤 3: 添加边 ('01644050', '01627355', '_hypernym'), 当前相似度: 0.8974
2025-07-16 21:12:00,842 - INFO - 匹配成功: anchor ('01629589', '_also_see', '02522864'), 得分: 0.8058
2025-07-16 21:12:00,886 - INFO - 步骤 1: 添加边 ('01629589', '02522864', '_also_see'), 当前相似度: 0.2124
2025-07-16 21:12:00,925 - INFO - 步骤 2: 添加边 ('01644050', '01627355', '_hypernym'), 当前相似度: 0.8877
2025-07-16 21:12:00,970 - INFO - 步骤 3: 添加边 ('00159177', '01644050', '_derivationally_related_form'), 当前相似度: 0.9180
2025-07-16 21:12:00,991 - INFO - 匹配成功: anchor ('01629589', '_also_see', '01644050'), 得分: 0.7936
2025-07-16 21:12:01,031 - INFO - 步骤 1: 添加边 ('00853633', '10224098', '_derivationally_related_form'), 当前相似度: 0.1948
2025-07-16 21:12:01,069 - INFO - 步骤 2: 添加边 ('00853633', '10221312', '_derivationally_related_form'), 当前相似度: 0.9449
2025-07-16 21:12:01,115 - INFO - 步骤 3: 添加边 ('10221312', '09930876', '_hypernym'), 当前相似度: 0.9242
2025-07-16 21:12:01,133 - INFO - 匹配成功: anchor ('00853633', '_also_see', '00851933'), 得分: 0.8100
2025-07-16 21:12:01,173 - INFO - 步骤 1: 添加边 ('01439190', '00138956', '_derivationally_related_form'), 当前相似度: 0.1665
2025-07-16 21:12:01,215 - INFO - 步骤 2: 添加边 ('00138956', '01439190', '_derivationally_related_form'), 当前相似度: 0.9374
2025-07-16 21:12:01,264 - INFO - 步骤 3: 添加边 ('00138956', '01350283', '_derivationally_related_form'), 当前相似度: 0.9668
2025-07-16 21:12:01,285 - INFO - 匹配成功: anchor ('01439190', '_also_see', '01998793'), 得分: 0.8114
2025-07-16 21:12:01,338 - INFO - 步骤 1: 添加边 ('07532440', '00909363', '_derivationally_related_form'), 当前相似度: 0.2118
2025-07-16 21:12:01,384 - INFO - 步骤 2: 添加边 ('07539367', '00909363', '_derivationally_related_form'), 当前相似度: 0.9728
2025-07-16 21:12:01,426 - INFO - 步骤 3: 添加边 ('07532440', '00026192', '_hypernym'), 当前相似度: 0.9722
2025-07-16 21:12:01,447 - INFO - 匹配成功: anchor ('00909363', '_also_see', '01149494'), 得分: 0.8197
2025-07-16 21:12:01,503 - INFO - 步骤 1: 添加边 ('01149494', '00364479', '_also_see'), 当前相似度: 0.2837
2025-07-16 21:12:01,547 - INFO - 步骤 2: 添加边 ('01149494', '13988663', '_derivationally_related_form'), 当前相似度: 0.9619
2025-07-16 21:12:01,598 - INFO - 步骤 3: 添加边 ('01149494', '01364008', '_also_see'), 当前相似度: 0.9420
2025-07-16 21:12:01,621 - INFO - 匹配成功: anchor ('01149494', '_also_see', '00909363'), 得分: 0.8179
2025-07-16 21:12:01,669 - INFO - 步骤 1: 添加边 ('01149494', '13988663', '_derivationally_related_form'), 当前相似度: 0.1997
2025-07-16 21:12:01,708 - INFO - 步骤 2: 添加边 ('01149494', '00589624', '_also_see'), 当前相似度: 0.9687
2025-07-16 21:12:01,767 - INFO - 步骤 3: 添加边 ('01149494', '00909363', '_also_see'), 当前相似度: 0.9539
2025-07-16 21:12:01,813 - INFO - 匹配成功: anchor ('01149494', '_also_see', '01364008'), 得分: 0.8290
2025-07-16 21:12:01,882 - INFO - 步骤 1: 添加边 ('01149494', '13988663', '_derivationally_related_form'), 当前相似度: 0.2362
2025-07-16 21:12:01,938 - INFO - 步骤 2: 添加边 ('01149494', '00909363', '_also_see'), 当前相似度: 0.9480
2025-07-16 21:12:01,996 - INFO - 步骤 3: 添加边 ('00364479', '01149494', '_also_see'), 当前相似度: 0.9504
2025-07-16 21:12:02,018 - INFO - 匹配成功: anchor ('01149494', '_also_see', '00589624'), 得分: 0.8257
2025-07-16 21:12:02,070 - INFO - 步骤 1: 添加边 ('01149494', '07532440', '_derivationally_related_form'), 当前相似度: 0.1767
2025-07-16 21:12:02,113 - INFO - 步骤 2: 添加边 ('01149494', '00909363', '_also_see'), 当前相似度: 0.9576
2025-07-16 21:12:02,161 - INFO - 步骤 3: 添加边 ('01364008', '01149494', '_also_see'), 当前相似度: 0.9451
2025-07-16 21:12:02,180 - INFO - 匹配成功: anchor ('01149494', '_also_see', '00364479'), 得分: 0.7857
2025-07-16 21:12:02,221 - INFO - 步骤 1: 添加边 ('02306087', '02822865', '_derivationally_related_form'), 当前相似度: 0.1644
2025-07-16 21:12:02,283 - INFO - 步骤 2: 添加边 ('02822865', '02306087', '_derivationally_related_form'), 当前相似度: 0.9785
2025-07-16 21:12:02,338 - INFO - 步骤 3: 添加边 ('02281093', '00811355', '_derivationally_related_form'), 当前相似度: 0.9678
2025-07-16 21:12:02,359 - INFO - 匹配成功: anchor ('02306087', '_also_see', '02281093'), 得分: 0.8276
2025-07-16 21:12:02,404 - INFO - 步骤 1: 添加边 ('02305856', '13366912', '_derivationally_related_form'), 当前相似度: 0.1938
2025-07-16 21:12:02,442 - INFO - 步骤 2: 添加边 ('02306087', '02281093', '_hypernym'), 当前相似度: 0.9776
2025-07-16 21:12:02,488 - INFO - 步骤 3: 添加边 ('02306087', '02281093', '_also_see'), 当前相似度: 0.9762
2025-07-16 21:12:02,519 - INFO - 匹配成功: anchor ('02306087', '_also_see', '02305856'), 得分: 0.8296
2025-07-16 21:12:02,563 - INFO - 步骤 1: 添加边 ('02337667', '05716577', '_derivationally_related_form'), 当前相似度: 0.2198
2025-07-16 21:12:02,599 - INFO - 步骤 2: 添加边 ('02337667', '02368336', '_also_see'), 当前相似度: 0.9144
2025-07-16 21:12:02,642 - INFO - 步骤 3: 添加边 ('05716577', '02337667', '_derivationally_related_form'), 当前相似度: 0.9366
2025-07-16 21:12:02,654 - INFO - 匹配成功: anchor ('02368336', '_also_see', '02337667'), 得分: 0.8197
2025-07-16 21:12:02,697 - INFO - 步骤 1: 添加边 ('02368336', '05716577', '_derivationally_related_form'), 当前相似度: 0.1931
2025-07-16 21:12:02,744 - INFO - 步骤 2: 添加边 ('02337667', '05716577', '_derivationally_related_form'), 当前相似度: 0.9629
2025-07-16 21:12:02,786 - INFO - 步骤 3: 添加边 ('05716577', '02337667', '_derivationally_related_form'), 当前相似度: 0.9718
2025-07-16 21:12:02,804 - INFO - 匹配成功: anchor ('02368336', '_also_see', '02395115'), 得分: 0.8235
2025-07-16 21:12:02,848 - INFO - 步骤 1: 添加边 ('05716577', '02337667', '_derivationally_related_form'), 当前相似度: 0.1746
2025-07-16 21:12:02,883 - INFO - 步骤 2: 添加边 ('02337667', '05716577', '_derivationally_related_form'), 当前相似度: 0.9703
2025-07-16 21:12:02,933 - INFO - 步骤 3: 添加边 ('02368336', '04994413', '_derivationally_related_form'), 当前相似度: 0.9455
2025-07-16 21:12:02,954 - INFO - 匹配成功: anchor ('02337667', '_also_see', '02368336'), 得分: 0.8301
2025-07-16 21:12:02,993 - INFO - 步骤 1: 添加边 ('01148283', '01366718', '_also_see'), 当前相似度: 0.1812
2025-07-16 21:12:03,042 - INFO - 步骤 2: 添加边 ('01148283', '00999817', '_also_see'), 当前相似度: 0.9723
2025-07-16 21:12:03,091 - INFO - 步骤 3: 添加边 ('00588797', '01148283', '_also_see'), 当前相似度: 0.9629
2025-07-16 21:12:03,111 - INFO - 匹配成功: anchor ('00362467', '_also_see', '01148283'), 得分: 0.8254
2025-07-16 21:12:03,173 - INFO - 步骤 1: 添加边 ('05160796', '00995119', '_derivationally_related_form'), 当前相似度: 0.2444
2025-07-16 21:12:03,223 - INFO - 步骤 2: 添加边 ('05160796', '05155821', '_hypernym'), 当前相似度: 0.9468
2025-07-16 21:12:03,269 - INFO - 步骤 3: 添加边 ('05155821', '02513268', '_derivationally_related_form'), 当前相似度: 0.9309
2025-07-16 21:12:03,289 - INFO - 匹配成功: anchor ('00177186', '_also_see', '00995119'), 得分: 0.8211
2025-07-16 21:12:03,367 - INFO - 步骤 1: 添加边 ('00995119', '05160796', '_derivationally_related_form'), 当前相似度: 0.2019
2025-07-16 21:12:03,404 - INFO - 步骤 2: 添加边 ('00177186', '00995119', '_also_see'), 当前相似度: 0.9469
2025-07-16 21:12:03,440 - INFO - 步骤 3: 添加边 ('05160796', '00995119', '_derivationally_related_form'), 当前相似度: 0.9505
